emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,individual_id
excited,2,106.85828585247144,37.73063777772102,0.421,0.194,20.321,36.69,-0.014,-0.21,9.679,0.992,95.9,2025-07-16T19:04:08.410232,27
anxious,4,114.3981580348176,23.817109198610062,0.927,0.314,18.478,37.3,0.058,0.166,9.986,0.474,94.0,2025-07-16T19:04:08.517816,29
excited,2,86.69831897296461,35.91310435468573,0.612,0.335,16.399,36.87,-0.26,0.471,9.611,0.968,95.7,2025-07-16T19:04:08.407995,44
focused,1,76.4874469702903,33.122462663449,0.55,0.056,14.573,36.63,-0.09,-0.073,9.802,0.432,97.3,2025-07-16T19:04:08.254380,13
excited,2,69.58186007917895,25.0990316487855,0.703,0.591,15.776,36.84,0.64,0.468,9.38,0.19,95.5,2025-07-16T19:04:08.372571,24
anxious,4,91.57499218946596,14.422542768768066,0.857,0.453,23.436,36.55,0.723,0.326,9.994,0.646,95.2,2025-07-16T19:04:08.529311,4
anxious,4,92.34485504803285,23.354283508601778,0.79,0.28,18.507,36.91,-0.218,0.251,9.736,0.512,95.1,2025-07-16T19:04:08.556802,16
fatigued,5,79.34914331583663,31.571972045896782,0.259,0.309,13.611,36.69,-0.288,0.345,9.907,0.911,97.0,2025-07-16T19:04:08.632744,42
stressed,3,93.21637351241827,27.360245684847573,0.798,0.186,16.104,36.6,-0.01,0.177,9.89,0.296,95.1,2025-07-16T19:04:08.432804,41
fatigued,5,57.373197175825524,34.30624394491265,0.27,0.345,11.193,36.67,0.613,-0.682,9.684,0.662,97.3,2025-07-16T19:04:08.652810,35
calm,0,56.42726939260483,46.183714830125666,0.298,0.201,14.105,36.3,-0.206,-0.202,9.898,0.27,96.6,2025-07-16T19:04:08.130287,7
focused,1,74.8087738695394,49.58366776617821,0.349,0.068,14.709,36.53,0.091,-0.023,9.773,0.169,97.4,2025-07-16T19:04:08.272904,28
focused,1,62.38634375169733,42.84018955617179,0.47,0.032,12.513,36.32,-0.002,0.026,9.802,0.396,97.4,2025-07-16T19:04:08.226431,6
stressed,3,133.65553829270354,19.98445802723041,0.745,0.337,26.051,37.11,0.378,-0.141,9.574,0.523,94.7,2025-07-16T19:04:08.462496,43
calm,0,99.35689634283477,40.351673128315724,0.491,0.067,12.687,36.61,-0.076,0.033,9.796,0.759,95.9,2025-07-16T19:04:08.196826,40
calm,0,72.08000917538327,46.964699728827476,0.335,0.146,15.131,36.78,-0.245,-0.026,9.808,0.32,97.0,2025-07-16T19:04:08.201238,4
focused,1,88.3738816155613,50.46239863995877,0.435,0.062,15.379,36.62,-0.028,0.027,9.818,0.343,96.6,2025-07-16T19:04:08.287711,47
calm,0,77.88566590327983,38.334548820117796,0.45,0.196,15.688,36.82,0.094,0.146,9.724,0.924,96.6,2025-07-16T19:04:08.159171,28
calm,0,74.89507652768293,31.08693353281523,0.263,0.1,14.96,36.69,-0.062,-0.104,9.873,0.435,96.5,2025-07-16T19:04:08.188687,3
focused,1,88.65197049131854,61.41088387451607,0.372,0.058,15.971,36.5,0.018,0.02,9.868,0.416,96.4,2025-07-16T19:04:08.262444,49
fatigued,5,65.35813280092209,16.309940794002333,0.172,0.198,12.745,36.52,-0.177,-0.129,9.727,0.494,97.8,2025-07-16T19:04:08.637964,33
focused,1,75.03029240588582,57.34208734515693,0.295,0.069,14.676,36.72,-0.052,0.015,9.787,0.705,97.0,2025-07-16T19:04:08.277859,46
fatigued,5,72.86094401924096,25.859347321232605,0.152,0.191,12.694,36.48,0.043,-0.209,9.858,0.881,97.3,2025-07-16T19:04:08.588713,39
anxious,4,106.71886775148269,14.371268303351805,0.806,0.23,24.243,36.89,-0.004,0.525,9.71,0.302,95.2,2025-07-16T19:04:08.573014,26
stressed,3,73.84207649892393,10.18413623635559,0.504,0.26,20.385,36.78,0.287,0.24,9.723,0.355,95.5,2025-07-16T19:04:08.432157,24
fatigued,5,73.52941989398987,21.488954865020183,0.269,0.268,13.668,36.74,0.019,-0.126,9.826,0.502,97.9,2025-07-16T19:04:08.633838,33
focused,1,67.06525695300768,51.55550960489986,0.408,0.056,15.512,36.65,0.028,-0.143,9.815,0.381,96.2,2025-07-16T19:04:08.277221,12
fatigued,5,54.795884590643276,25.62406675009722,0.325,0.313,14.135,36.66,0.145,-0.395,9.962,0.805,97.3,2025-07-16T19:04:08.656093,30
anxious,4,86.34821193250204,24.183756435336562,0.8,0.341,25.412,37.18,-0.005,0.03,9.612,0.483,94.3,2025-07-16T19:04:08.522947,18
stressed,3,106.63269266768255,22.446235262945844,0.659,0.387,19.129,36.89,0.352,0.186,9.679,0.385,94.8,2025-07-16T19:04:08.451040,43
fatigued,5,73.47713836283882,26.390814786354408,0.15,0.166,10.773,36.66,-0.043,0.095,9.765,0.322,96.7,2025-07-16T19:04:08.593047,2
focused,1,84.98250663545981,35.433075867283726,0.454,0.044,15.563,36.83,0.021,-0.029,9.774,0.696,96.8,2025-07-16T19:04:08.223200,13
anxious,4,101.48777061888637,12.236120400345477,0.812,0.224,18.081,36.94,-0.066,0.213,9.88,0.317,95.6,2025-07-16T19:04:08.505198,27
calm,0,55.45120286270924,53.651400915858524,0.268,0.108,14.127,36.53,0.012,0.064,9.795,0.506,97.8,2025-07-16T19:04:08.178869,29
stressed,3,92.12553828533777,17.142353665345706,0.73,0.158,22.972,36.89,0.101,0.076,9.777,0.303,95.8,2025-07-16T19:04:08.434259,1
stressed,3,84.03079389567668,20.465382472171893,0.697,0.458,20.2,36.61,0.083,-0.126,10.161,0.271,95.7,2025-07-16T19:04:08.475947,23
calm,0,83.19505343318056,64.88081626861964,0.223,0.183,12.194,36.45,0.077,-0.117,9.79,0.344,96.8,2025-07-16T19:04:08.204550,36
fatigued,5,64.52035410024772,30.957904371527533,0.335,0.297,12.483,36.43,-0.316,0.098,9.809,0.157,96.3,2025-07-16T19:04:08.606118,2
fatigued,5,84.58744872254753,24.042374518662168,0.176,0.07,11.915,36.61,-0.101,-0.19,9.823,0.767,97.7,2025-07-16T19:04:08.649161,11
stressed,3,82.09570514684437,23.670011724648287,0.818,0.287,18.036,36.7,-0.332,0.824,9.806,0.552,95.8,2025-07-16T19:04:08.492670,36
calm,0,67.75847817504197,41.607947573603866,0.235,0.053,14.686,36.41,0.024,0.008,9.78,0.679,98.3,2025-07-16T19:04:08.198063,9
calm,0,85.90995977275816,49.238577821267484,0.268,0.121,12.945,36.72,0.007,0.031,9.915,0.516,97.7,2025-07-16T19:04:08.194932,8
excited,2,102.66294108664282,38.68234838310915,0.454,0.656,15.512,37.12,0.33,1.017,9.314,0.452,95.9,2025-07-16T19:04:08.334654,36
anxious,4,89.03277624324065,19.047482774482617,0.669,0.237,19.631,36.79,-0.119,0.52,9.772,0.735,96.4,2025-07-16T19:04:08.578720,21
calm,0,79.30326309082307,33.799608234726236,0.334,0.04,15.174,36.56,0.014,0.019,9.788,0.816,96.7,2025-07-16T19:04:08.111727,2
anxious,4,93.5181121446216,26.697363084286188,0.749,0.261,21.759,36.84,0.43,0.222,9.858,0.939,96.3,2025-07-16T19:04:08.548290,10
stressed,3,107.04986424830824,25.439717092240333,0.508,0.457,16.757,37.08,-0.969,0.419,9.811,0.872,95.8,2025-07-16T19:04:08.483742,36
fatigued,5,59.40644498605219,17.094437282067286,0.243,0.117,9.19,36.5,-0.142,0.081,9.852,0.287,96.7,2025-07-16T19:04:08.597545,1
fatigued,5,77.40726318447481,22.404381245027963,0.239,0.262,11.325,36.62,-0.138,0.169,9.727,0.164,97.2,2025-07-16T19:04:08.580347,43
stressed,3,105.29016027042749,27.715641671303093,0.84,0.309,22.061,36.94,0.288,0.158,9.559,0.641,94.4,2025-07-16T19:04:08.448570,37
calm,0,57.79484431120213,38.22775681520136,0.31,0.088,15.419,36.74,-0.164,0.081,9.8,0.934,97.3,2025-07-16T19:04:08.185074,30
fatigued,5,51.40939352769256,17.3880652594641,0.15,0.177,12.574,36.67,0.189,-0.268,9.779,0.124,98.1,2025-07-16T19:04:08.647442,3
calm,0,63.390651358060836,48.02199285745273,0.331,0.127,13.304,36.5,-0.149,-0.092,9.833,0.251,96.9,2025-07-16T19:04:08.209507,13
calm,0,55.57964756907345,38.013143147778635,0.305,0.037,10.292,36.6,-0.081,0.02,9.793,0.964,97.5,2025-07-16T19:04:08.131937,22
excited,2,92.41907140242073,32.93875402008841,0.67,0.364,20.424,36.99,0.516,-0.578,9.724,0.702,96.3,2025-07-16T19:04:08.390562,7
fatigued,5,80.32350586158844,27.68965690630108,0.297,0.053,10.445,36.37,-0.076,-0.065,9.789,0.604,96.6,2025-07-16T19:04:08.616722,15
stressed,3,108.06732588602583,19.73280775949831,0.807,0.238,21.409,37.05,0.019,-0.103,9.642,0.943,94.8,2025-07-16T19:04:08.476108,26
fatigued,5,64.12375361772558,30.80445371855775,0.257,0.15,11.272,36.59,0.11,0.029,9.78,0.253,97.8,2025-07-16T19:04:08.610705,20
anxious,4,107.63153693675318,24.895214184181203,0.883,0.505,31.054,36.98,-0.62,-0.038,9.569,0.361,95.3,2025-07-16T19:04:08.530099,49
stressed,3,106.10138608033671,10.841288119811715,0.824,0.411,20.036,37.05,0.139,-0.571,9.71,0.852,94.4,2025-07-16T19:04:08.452979,33
anxious,4,110.42160070398253,13.763593521816833,0.79,0.446,20.12,36.91,-0.203,-0.449,9.966,0.949,94.7,2025-07-16T19:04:08.542822,8
stressed,3,142.28627767761847,27.40404679671579,0.695,0.352,19.986,37.06,0.286,-0.462,10.112,0.511,94.9,2025-07-16T19:04:08.489909,40
stressed,3,85.93422365651115,17.450355903729154,0.593,0.129,20.844,36.92,0.074,-0.086,9.761,0.274,95.1,2025-07-16T19:04:08.420818,31
fatigued,5,71.93991285082205,17.675613233255223,0.27,0.135,13.489,36.6,0.006,-0.147,9.776,0.867,96.6,2025-07-16T19:04:08.614450,48
stressed,3,82.18565204097618,15.907453373193817,0.583,0.181,20.017,36.87,0.082,0.178,9.9,0.875,95.7,2025-07-16T19:04:08.486335,35
anxious,4,128.03590522429133,27.241765100274318,0.881,0.264,21.015,37.11,-0.273,-0.206,9.652,0.127,93.9,2025-07-16T19:04:08.573641,41
excited,2,95.40856026626683,24.9370273934817,0.659,0.432,18.728,36.83,-0.091,0.004,9.913,0.36,95.4,2025-07-16T19:04:08.397281,1
stressed,3,82.7312273875848,28.122763864197566,0.657,0.324,20.82,36.98,0.094,0.204,9.716,0.113,95.8,2025-07-16T19:04:08.489747,16
excited,2,78.17330651015594,28.142880992290596,0.445,0.574,17.492,36.8,0.117,0.794,9.307,0.953,97.0,2025-07-16T19:04:08.311363,44
calm,0,52.92722947662081,44.14673608437798,0.312,0.205,15.422,36.55,0.151,0.219,9.789,0.501,97.2,2025-07-16T19:04:08.182110,10
calm,0,66.4656465106519,40.15612576479083,0.245,0.108,13.218,36.38,-0.065,0.109,9.799,0.201,97.1,2025-07-16T19:04:08.170324,46
stressed,3,82.4653062284066,15.700010250796476,0.881,0.461,21.837,36.99,-0.002,0.4,9.468,0.161,94.9,2025-07-16T19:04:08.424555,35
stressed,3,126.23042383153536,28.085848208610276,0.63,0.385,25.627,37.19,0.362,-0.05,9.78,0.908,95.7,2025-07-16T19:04:08.445745,27
stressed,3,114.54152517880459,24.551050005675098,0.674,0.452,20.879,36.98,0.219,0.374,10.058,0.233,95.2,2025-07-16T19:04:08.457958,42
calm,0,71.57446218048891,34.8367880583522,0.273,0.092,12.764,36.73,-0.116,-0.112,9.797,0.873,97.1,2025-07-16T19:04:08.176542,17
fatigued,5,84.82942744613015,27.949579631342164,0.195,0.232,12.665,36.63,0.439,0.103,9.657,0.286,97.1,2025-07-16T19:04:08.591315,8
excited,2,70.38334840163958,35.31505898127101,0.501,0.162,14.14,36.7,0.092,-0.04,9.873,0.412,96.5,2025-07-16T19:04:08.407679,16
calm,0,63.60196789814881,58.74318283017339,0.329,0.096,14.241,36.35,0.063,0.116,9.88,0.62,97.5,2025-07-16T19:04:08.137989,7
focused,1,75.9824779554218,56.71825331389156,0.382,0.049,15.182,36.28,0.037,-0.02,9.781,0.499,95.9,2025-07-16T19:04:08.258809,14
focused,1,77.38490947558878,48.75786148731127,0.484,0.059,17.484,36.69,0.026,0.015,9.797,0.329,95.3,2025-07-16T19:04:08.296952,3
calm,0,55.8433242681179,34.76002577515684,0.418,0.108,15.697,36.67,0.125,-0.052,9.778,0.263,97.3,2025-07-16T19:04:08.109199,35
focused,1,87.14400507820872,43.21630146965944,0.469,0.043,16.711,36.87,-0.035,-0.041,9.795,0.543,96.5,2025-07-16T19:04:08.241635,1
anxious,4,95.2117629317717,13.894698420178559,0.705,0.412,18.415,36.81,0.511,-0.372,9.742,0.421,96.3,2025-07-16T19:04:08.571836,43
fatigued,5,70.1150686988697,21.288289595033255,0.307,0.11,15.312,36.42,-0.157,-0.009,9.745,0.975,97.3,2025-07-16T19:04:08.614935,15
fatigued,5,67.81187056894123,15.555821542240029,0.176,0.191,13.807,36.52,0.043,-0.208,9.796,0.198,97.9,2025-07-16T19:04:08.635616,21
focused,1,65.93643247321883,52.185830971194655,0.366,0.066,16.324,36.56,-0.022,-0.048,9.786,0.132,96.1,2025-07-16T19:04:08.284058,46
focused,1,69.26840651859285,46.21347255569287,0.489,0.072,15.078,36.52,-0.013,-0.016,9.765,0.59,96.1,2025-07-16T19:04:08.264910,38
stressed,3,102.26225197432646,10.504445033198836,0.536,0.299,18.154,36.66,-0.334,0.46,9.831,0.938,95.4,2025-07-16T19:04:08.451203,4
calm,0,71.05705980595506,53.269019129608694,0.496,0.125,12.865,36.51,-0.031,0.153,9.868,0.124,96.0,2025-07-16T19:04:08.211102,46
focused,1,65.31248008294666,47.926818026913644,0.318,0.018,16.064,36.72,-0.017,-0.014,9.802,0.825,96.5,2025-07-16T19:04:08.222703,19
calm,0,71.69329611764596,54.16465784064524,0.307,0.097,16.886,36.6,-0.13,-0.094,9.749,0.39,96.8,2025-07-16T19:04:08.146230,37
calm,0,55.217859972167645,40.64995895107267,0.305,0.128,10.156,36.32,-0.288,0.055,9.764,0.206,98.3,2025-07-16T19:04:08.124754,9
calm,0,61.58452845563807,43.32663406556928,0.202,0.122,13.936,36.53,0.052,0.113,9.763,0.727,97.6,2025-07-16T19:04:08.136182,43
calm,0,55.18450544154415,28.594261024862156,0.341,0.044,10.998,36.47,0.034,0.0,9.795,0.755,97.8,2025-07-16T19:04:08.197563,7
focused,1,54.527372086435854,43.731286636688594,0.331,0.048,17.157,36.46,-0.058,-0.045,9.805,0.353,97.4,2025-07-16T19:04:08.248266,30
focused,1,85.06450611118095,44.530053821629906,0.446,0.028,17.543,36.51,-0.065,0.008,9.784,0.465,96.5,2025-07-16T19:04:08.235064,3
calm,0,67.03149262893456,58.29705707150068,0.361,0.14,13.862,36.6,-0.104,0.041,9.718,0.491,97.4,2025-07-16T19:04:08.189693,36
stressed,3,85.14512650473144,22.53000353229525,0.812,0.155,17.177,36.78,-0.127,-0.118,9.808,0.411,95.3,2025-07-16T19:04:08.458988,21
fatigued,5,83.6741478949313,26.688380339879515,0.224,0.082,12.543,36.76,-0.03,0.035,9.772,0.863,97.8,2025-07-16T19:04:08.589698,27
excited,2,97.80955402543238,56.326467270415264,0.694,0.552,19.837,36.83,-0.14,0.775,9.776,0.324,95.6,2025-07-16T19:04:08.363978,49
fatigued,5,59.13500418171758,35.02964555195117,0.291,0.094,11.573,36.44,-0.024,0.053,9.881,0.929,97.7,2025-07-16T19:04:08.658180,23
excited,2,78.58070408509448,21.412057675777312,0.639,0.506,16.082,37.02,-0.224,-0.751,9.947,0.775,95.9,2025-07-16T19:04:08.313561,46
calm,0,71.96309153672613,44.23301858562435,0.346,0.122,13.929,36.35,0.391,-0.036,9.72,0.652,96.9,2025-07-16T19:04:08.135346,44
calm,0,67.97652356156472,42.94413234690062,0.401,0.092,15.094,36.65,-0.066,0.084,9.793,0.884,97.0,2025-07-16T19:04:08.108543,31
stressed,3,102.68901620186256,20.382325990808457,0.613,0.355,19.79,36.94,0.673,-0.407,9.522,0.373,94.5,2025-07-16T19:04:08.422932,38
calm,0,69.45827078164695,30.47054765697989,0.442,0.15,15.032,36.52,-0.022,0.05,9.818,0.975,96.1,2025-07-16T19:04:08.166341,13
calm,0,59.83204728721004,63.38960594179083,0.255,0.095,11.772,36.39,0.145,0.043,9.792,0.93,97.0,2025-07-16T19:04:08.157154,10
stressed,3,106.80814350210551,22.018675306006763,0.618,0.294,20.008,36.94,-0.412,0.01,9.685,0.753,95.5,2025-07-16T19:04:08.484394,14
focused,1,76.43553043772556,45.39721380002408,0.4,0.022,14.773,36.61,-0.034,-0.005,9.797,0.876,97.0,2025-07-16T19:04:08.235879,25
calm,0,71.50708424146973,47.24116924475376,0.446,0.031,13.839,36.58,-0.001,0.01,9.801,0.258,96.5,2025-07-16T19:04:08.114750,25
focused,1,79.14212275088776,57.952220591513296,0.398,0.025,13.724,36.58,0.031,-0.011,9.794,0.835,96.9,2025-07-16T19:04:08.233754,36
calm,0,79.7645894144652,27.549857480936208,0.24,0.17,14.644,36.78,0.265,-0.104,9.663,0.206,96.0,2025-07-16T19:04:08.134331,13
calm,0,76.22638457111198,41.03362448640915,0.398,0.112,11.047,36.61,0.159,0.094,9.829,0.488,96.8,2025-07-16T19:04:08.120570,14
excited,2,88.9275113242254,52.79814819088938,0.683,0.417,15.335,37.01,-0.358,0.186,10.049,0.997,95.3,2025-07-16T19:04:08.325733,35
excited,2,78.45321578144943,42.227752361498446,0.4,0.1,21.809,36.76,0.049,0.066,9.78,0.235,95.4,2025-07-16T19:04:08.357907,46
excited,2,99.6269055794647,35.566145473596286,0.705,0.422,15.774,36.92,0.498,-0.199,9.797,0.553,95.6,2025-07-16T19:04:08.318392,27
calm,0,67.19717476586871,47.46655275447063,0.336,0.17,15.593,36.66,-0.196,0.005,9.735,0.815,96.5,2025-07-16T19:04:08.108289,44
excited,2,90.43907183640572,31.91163448097837,0.642,0.506,18.579,36.87,-0.56,-0.129,9.516,0.312,95.6,2025-07-16T19:04:08.385343,33
excited,2,121.82379932529926,31.304543823884938,0.4,0.375,19.29,36.84,-0.255,0.186,9.548,0.405,96.7,2025-07-16T19:04:08.309623,40
calm,0,76.7415780766169,41.56590588358352,0.355,0.122,14.373,36.63,-0.075,0.004,9.867,0.222,97.0,2025-07-16T19:04:08.154847,42
fatigued,5,61.8561314536538,33.10283474588378,0.268,0.065,12.526,36.38,0.023,-0.018,9.819,0.723,96.4,2025-07-16T19:04:08.656881,7
focused,1,69.86048221910639,65.0799792521107,0.405,0.037,14.967,36.42,-0.011,-0.039,9.812,0.628,96.8,2025-07-16T19:04:08.276255,36
calm,0,59.44118228330735,50.38707612808997,0.376,0.194,10.0,36.75,0.003,-0.0,9.811,0.837,96.5,2025-07-16T19:04:08.179740,22
calm,0,71.6150332921392,25.408755925412347,0.232,0.104,16.974,36.63,-0.009,-0.144,9.775,0.274,96.9,2025-07-16T19:04:08.212059,1
anxious,4,99.42435921191701,14.796227661488583,0.739,0.225,31.647,37.09,-0.085,-0.406,9.692,0.1,94.9,2025-07-16T19:04:08.504884,44
calm,0,76.46570061914306,43.63292937851377,0.31,0.19,15.074,36.56,-0.029,0.312,9.833,0.979,97.5,2025-07-16T19:04:08.118502,43
focused,1,82.99695436280236,62.716928064805415,0.416,0.087,12.769,36.59,0.006,0.036,9.759,0.105,96.9,2025-07-16T19:04:08.258295,34
stressed,3,76.26775882299252,13.290203747570567,0.679,0.485,16.149,36.76,0.18,0.431,9.807,0.447,96.3,2025-07-16T19:04:08.418698,12
excited,2,82.60985010851066,28.123641510065504,0.8,0.455,17.717,36.99,0.207,-0.096,9.681,0.638,94.8,2025-07-16T19:04:08.321824,12
stressed,3,117.03688552860619,20.68469052942437,0.502,0.288,16.105,37.06,-0.077,-0.055,9.962,0.815,95.0,2025-07-16T19:04:08.427279,33
anxious,4,104.60231213301819,20.63090656070018,0.76,0.413,18.0,36.88,-0.162,-0.487,9.494,0.134,95.8,2025-07-16T19:04:08.548135,45
calm,0,73.55352944242813,49.82207826791847,0.248,0.129,16.001,36.61,0.009,0.049,9.749,0.5,97.5,2025-07-16T19:04:08.202387,12
focused,1,67.26686313087535,41.17454181214512,0.383,0.049,14.997,36.59,0.015,0.002,9.76,0.773,96.6,2025-07-16T19:04:08.278651,32
fatigued,5,80.27651938344488,24.8268988681333,0.255,0.114,11.209,36.53,0.086,0.05,9.723,0.278,96.8,2025-07-16T19:04:08.629286,27
anxious,4,88.33489781024362,17.65141896624802,0.704,0.308,30.9,37.1,0.114,-0.405,10.014,0.345,94.4,2025-07-16T19:04:08.576995,18
anxious,4,92.70039220949126,22.876022176700552,0.678,0.362,21.524,37.17,0.141,0.275,9.823,0.188,94.6,2025-07-16T19:04:08.541188,22
calm,0,75.94710334066393,49.16388832142034,0.342,0.133,10.0,36.5,0.027,0.132,9.882,0.532,97.1,2025-07-16T19:04:08.200747,2
calm,0,84.80471290445378,49.56054277978932,0.165,0.094,11.69,36.64,0.01,0.052,9.77,0.114,96.4,2025-07-16T19:04:08.113241,4
stressed,3,107.69276594842042,18.363751218816983,0.602,0.299,18.378,37.14,0.051,-0.465,9.753,0.673,94.5,2025-07-16T19:04:08.488933,44
fatigued,5,62.4401624892728,32.292019628356044,0.151,0.102,13.144,36.55,-0.274,-0.084,9.769,0.893,97.3,2025-07-16T19:04:08.616073,10
focused,1,76.31696843790934,63.894945197889186,0.411,0.06,14.229,36.52,-0.018,-0.1,9.817,0.813,96.8,2025-07-16T19:04:08.239830,32
calm,0,59.73429131611444,30.628592962626175,0.346,0.09,13.794,36.76,0.072,-0.095,9.772,0.426,96.5,2025-07-16T19:04:08.185580,30
anxious,4,110.88290259818619,17.187625042079663,0.921,0.202,18.0,37.11,-0.127,-0.25,9.713,0.57,94.8,2025-07-16T19:04:08.512358,0
focused,1,74.42314626969744,50.46670642763367,0.397,0.038,14.399,36.66,0.054,-0.008,9.777,0.348,96.7,2025-07-16T19:04:08.264583,20
calm,0,72.63110866162332,36.02334955120863,0.15,0.147,13.127,36.46,-0.099,0.077,9.8,0.291,98.0,2025-07-16T19:04:08.204218,49
excited,2,103.62071260327514,25.888703170358912,0.667,0.421,14.0,36.92,-0.647,-0.028,9.862,0.729,95.0,2025-07-16T19:04:08.356749,33
fatigued,5,72.6152259704479,13.088775215160675,0.209,0.207,9.874,36.44,0.254,-0.062,9.839,0.303,97.0,2025-07-16T19:04:08.641970,15
focused,1,72.23273665541896,50.38167110794865,0.307,0.09,13.48,36.53,-0.166,0.018,9.796,0.808,96.6,2025-07-16T19:04:08.288029,9
stressed,3,98.49819109215008,36.07256440869886,0.777,0.251,24.232,36.95,-0.102,0.467,9.771,0.239,94.8,2025-07-16T19:04:08.490396,10
stressed,3,98.01061002674084,13.12391615910187,0.65,0.368,18.951,36.84,0.468,-0.023,9.728,0.206,95.8,2025-07-16T19:04:08.456834,33
calm,0,79.23882655560823,51.61182715795004,0.275,0.088,13.114,36.5,0.032,0.024,9.767,0.296,96.7,2025-07-16T19:04:08.105523,43
anxious,4,103.00525648282296,18.469116918754796,0.819,0.216,26.004,37.09,-0.278,-0.251,9.695,0.431,93.8,2025-07-16T19:04:08.543914,44
anxious,4,122.2533916773234,26.50893819822086,0.816,0.15,23.818,37.01,0.047,-0.226,9.819,0.971,94.4,2025-07-16T19:04:08.559802,42
stressed,3,101.81354184933846,17.31526745222432,0.661,0.309,22.821,37.27,-0.562,-0.115,9.865,0.297,94.3,2025-07-16T19:04:08.450556,18
fatigued,5,64.2624968619962,18.17076750666204,0.249,0.232,8.625,36.48,-0.09,-0.009,9.854,0.306,98.0,2025-07-16T19:04:08.600442,4
excited,2,69.29555981784483,39.54092420719683,0.563,0.467,21.149,36.97,-1.01,-0.945,9.514,0.731,95.8,2025-07-16T19:04:08.356558,30
stressed,3,112.30074766545492,11.968693132617917,0.813,0.296,26.854,37.05,-0.82,0.117,9.69,0.539,94.6,2025-07-16T19:04:08.456192,21
calm,0,65.24579439663806,50.8137146538948,0.248,0.095,15.122,36.54,0.033,0.031,9.755,0.677,98.2,2025-07-16T19:04:08.198392,46
focused,1,92.76026715556759,40.209300513898974,0.387,0.066,16.553,36.6,-0.046,0.006,9.83,0.623,97.3,2025-07-16T19:04:08.277378,47
fatigued,5,59.86018920573737,16.180543872799756,0.242,0.051,11.405,36.58,0.044,0.052,9.798,0.386,97.5,2025-07-16T19:04:08.648383,32
fatigued,5,57.04372878603058,26.327505466490877,0.266,0.212,13.994,36.47,0.0,0.159,9.734,0.778,97.5,2025-07-16T19:04:08.657979,3
fatigued,5,72.00996986848565,19.42499499081014,0.296,0.114,10.613,36.56,-0.022,0.077,9.839,0.993,96.4,2025-07-16T19:04:08.597385,36
anxious,4,99.43088477090868,15.49228353791223,0.768,0.344,25.638,37.06,0.676,0.669,9.883,0.425,96.1,2025-07-16T19:04:08.529625,4
calm,0,81.432443151268,52.25200338655765,0.282,0.017,12.839,36.55,0.001,0.004,9.799,0.365,97.6,2025-07-16T19:04:08.139481,43
stressed,3,99.82169915716965,23.648792331778747,0.657,0.1,22.264,37.02,-0.142,0.2,9.868,0.981,95.3,2025-07-16T19:04:08.478361,12
excited,2,102.5862154523878,43.03841207854386,0.634,0.578,16.19,36.86,1.001,-0.345,9.552,0.565,95.7,2025-07-16T19:04:08.312772,43
